"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"South Africa","ZAF","Population ages 65-69, female (% of female population)","SP.POP.6569.FE.5Y","1.46756247440598","1.4779203250879","1.49658919544171","1.52159516031018","1.5502767054378","1.58121950963688","1.61170478654911","1.64018921890084","1.66607571259801","1.68773191922887","1.70409499936477","1.71267868853827","1.7145467101074","1.71301922192712","1.70896098310754","1.70343524750589","1.69710383204755","1.69233007050321","1.68961305311647","1.68701001965832","1.69643432878707","1.72141894564348","1.75401317361079","1.79333165231929","1.83943524376906","1.86736801990194","1.86818538641453","1.85708660899037","1.83158961562112","1.78728397987657","1.73081726273651","1.69315103043308","1.70772955690902","1.69282178330859","1.74342437389157","1.88404591968618","2.02012552375502","2.13698284537875","2.19724423251388","2.21995675785367","2.21120377192547","2.18884536775017","2.16491935077823","2.14886369087042","2.14969205826458","2.16292575788468","2.17006012438586","2.16331516413625","2.14054118474371","2.09743980269057","2.04403138935116","2.00045788957834","1.99085666435785","2.02656906002337","2.08932204705118","2.16340774183889","2.25653334967943","2.36982085044304","2.48425067299346","2.59592290485036","2.70767147956117","2.81425488076645","2.8970100834149","2.96262015660386","3.02908903613458",
"South Africa","ZAF","Population ages 55-59, female (% of female population)","SP.POP.5559.FE.5Y","2.7058712182146","2.72324175987417","2.73860935859632","2.74812249981667","2.75212766220837","2.75219959749673","2.74811718861044","2.74050207166266","2.73038624089166","2.71734334956424","2.70145318830291","2.68339801824204","2.66552384905754","2.64951010897194","2.63502850565741","2.62210900101391","2.61000034491877","2.60199682545538","2.59851201363891","2.59524460498547","2.61528639047903","2.64902061355863","2.66671126434383","2.671753823283","2.66682076265803","2.65570245319469","2.65922262590169","2.69066355738775","2.73552205981024","2.77648841870342","2.80139422372683","2.793774752768","2.78384185738874","2.77989830598005","2.83175967332201","2.91614001993133","2.96156545921758","2.96799449761371","2.93277817746906","2.8734765462119","2.80373359644731","2.75019426237547","2.73146469356247","2.75827765460736","2.83461780253722","2.94949540924356","3.07344125983614","3.18264900720651","3.26779450119957","3.32797962479606","3.37518792481391","3.42912361951808","3.52393595408862","3.66094053081888","3.79305026003628","3.90723479581975","4.03362712268256","4.16299820444292","4.25754678715185","4.31836872279002","4.34816952130597","4.33961900494894","4.30437794392946","4.26631744093161","4.23480730063589",
"South Africa","ZAF","Population ages 45-49, female (% of female population)","SP.POP.4549.FE.5Y","4.09323205778916","4.06411415426275","4.03360576665306","3.99911091960132","3.96260013155097","3.92474501727961","3.88606480274405","3.84724463483033","3.81003810399814","3.77627367489099","3.74713746512867","3.72544675839577","3.70884885041346","3.69304288771083","3.67869780728791","3.66640346474212","3.65631910351779","3.64652236379845","3.63525024206553","3.62327525306852","3.62581697070555","3.64737603717781","3.67993050972098","3.72658961754186","3.78388921629639","3.84095881927721","3.90298104694618","3.97520762041701","4.04342192915389","4.08991315237209","4.10971505688122","4.10823295076075","4.06337489500813","4.19071533965071","4.2105157555754","4.07162445755626","4.01461621893942","4.0238955622229","4.13922412792075","4.22666063482699","4.29857172642564","4.38146729424992","4.49147102395322","4.62973420787349","4.7897972272409","4.96125371222962","5.12066999997085","5.24171085814145","5.31123303866035","5.33645765730482","5.33379973917381","5.31862265970128","5.30689843657247","5.30262570957202","5.30696805611938","5.31966115057767","5.35536117123913","5.37896025531505","5.36605731794646","5.34620316847139","5.32286736930262","5.30814651730864","5.34685920213371","5.44901444021758","5.57954874248476",
"South Africa","ZAF","Population ages 35-39, female (% of female population)","SP.POP.3539.FE.5Y","5.4338637940346","5.38625106637636","5.3413338562249","5.29935121006457","5.26037710727071","5.22524833538397","5.1921851111321","5.15943887468704","5.12675482492455","5.09443812158508","5.06666806571859","5.04375425252868","5.02718462440548","5.02460048411666","5.04122833303844","5.07804465040613","5.13646902821052","5.21725141065775","5.31307651540881","5.41343856245008","5.50142643699922","5.55908272439429","5.58307224397179","5.58130809777807","5.56257147805106","5.57171835550904","5.63461910588548","5.7275116459243","5.83149992490119","5.92521065951129","5.99508657334249","6.02781217649867","6.04622154918395","6.11984909968218","6.1921957557153","6.27136412616014","6.39330612465415","6.51752971182538","6.62815866517071","6.68567293175498","6.70499528990247","6.70736468024017","6.70841668470295","6.71581485324185","6.73126150554086","6.74808569473943","6.76121207545525","6.76847569553776","6.76119315197612","6.74807868812779","6.74320155527361","6.74895959921846","6.73763882831103","6.75985372725549","6.83194347998422","6.91813602914586","7.02159298034569","7.19169171614406","7.4248126475818","7.6744969772349","7.91091709535311","8.07085827996448","8.17963682171122","8.26063915468675","8.2878785120968",
"South Africa","ZAF","Population ages 25-29, female (% of female population)","SP.POP.2529.FE.5Y","6.96340480241492","6.9373489110683","6.91559335596495","6.91349259090193","6.93637274204539","6.98568770169288","7.06060517544718","7.16106753528565","7.27987571830821","7.40459430819406","7.52629633430454","7.62942781684536","7.70709191781109","7.77445587557667","7.79406478066431","7.75203191164286","7.69720347524825","7.64526580744237","7.58832881797807","7.56126374903081","7.59402352903144","7.65526072941674","7.73092502455946","7.83128668790703","7.96168830245299","8.07364232094981","8.14147534120856","8.19590524329611","8.238953614606","8.26005676762153","8.25698873868354","8.22049618474252","8.19651690784379","8.1255431475035","8.14909207178898","8.29651102558294","8.43387572386658","8.5387869045411","8.57564339652131","8.59600391097228","8.5958461502586","8.5841300586729","8.55919396996914","8.58111813640624","8.60627388889697","8.58677626520015","8.59201849966939","8.69109942469868","8.85778760165245","9.09353408140115","9.40892780088032","9.70077447638437","9.86817900137486","9.87627490785276","9.81530121018141","9.72909046127569","9.55154298560621","9.35633487387584","9.24974248098341","9.17370271983295","9.11983940067223","9.0664875575172","8.93772238436668","8.7435744301775","8.5188578738436",
"South Africa","ZAF","Population ages 15-64, total","SP.POP.1564.TO","8962407","9218112","9497884","9796165","10099236","10402218","10714006","11037595","11373308","11717740","12068384","12423940","12789927","13170748","13561420","13960828","14366991","14798739","15261856","15735537","16315064","17008431","17720429","18445191","19178407","19913504","20651566","21402761","22173084","22961017","23761221","24400060","24805887","25439483","25857299","25975756","26230056","26608782","27216121","27845765","28460440","29085041","29750556","30416275","31034969","31592535","32114961","32631130","33148451","33662737","34206540","34782656","35414604","36101135","36783910","37620114","37905433","38101663","38899656","39700288","40511000","41300119","41991393","42605152","43157289",
"South Africa","ZAF","Population ages 15-64, female","SP.POP.1564.FE.IN","4283530","4421633","4575791","4739795","4906328","5073462","5244905","5422033","5605120","5791677","5979839","6157779","6327934","6503493","6683851","6869123","7060477","7259666","7467358","7682365","7962160","8309610","8666986","9030801","9397835","9753072","10095241","10440846","10795739","11160299","11531702","11844303","12170126","12305108","12640382","13276653","13854063","14340415","14642324","14955791","15264326","15569953","15878105","16174793","16445630","16687200","16914711","17142797","17375403","17609200","17857241","18121601","18413107","18730031","19033773","19373806","19524788","19666160","20029362","20395191","20766793","21129687","21444876","21719643","21982447",
"South Africa","ZAF","Population ages 10-14, female (% of female population)","SP.POP.1014.FE.5Y","12.0566584130659","11.9938858057197","11.9315998632166","11.8535791454937","11.8171061923313","11.845979431645","11.8726552919816","11.8778283249378","11.8695584319178","11.8464022307757","11.8102898249139","11.7776124275821","11.7550578006911","11.7424377751239","11.7463569097574","11.7651142213057","11.8088575140554","11.8770710349349","11.9489680456035","12.0210129277303","12.037883332912","11.9535713190716","11.7794341702849","11.5284085234283","11.2258919749652","11.0045822520663","10.9089789495469","10.8226314060743","10.6763834430403","10.4712176679718","10.2712383305742","10.3022290102618","10.5940934937018","11.0719113523954","11.5285433213091","11.8260712250166","12.0092643277254","12.0644086851319","12.0447419205447","11.9052024739627","11.6753798116034","11.4156014750818","11.1562292250537","10.9050615598739","10.6405584364108","10.4116149148999","10.2150592704204","9.96447374882721","9.66430160476495","9.38241514775748","9.08153917830231","8.73870390670179","8.48033991757396","8.3211482408322","8.20854672061121","8.16016933188472","8.2530509047262","8.41612491487018","8.56535862513402","8.64982887560937","8.62073579813786","8.51229397997992","8.37089840672872","8.22301505576983","8.05834188677173",
"South Africa","ZAF","Population ages 0-14, total","SP.POP.0014.TO","6919946","7118803","7333277","7552040","7784316","8035549","8298528","8570995","8848880","9131003","9414174","9689692","9960328","10233320","10506302","10777214","11043772","11303139","11557321","11814466","12080793","12363869","12675819","13020192","13380968","13738054","14087527","14433515","14772058","15091627","15374351","15642356","15944935","16130065","16365422","16699616","16936815","17010615","16886828","16700942","16460833","16190505","15923569","15682427","15495598","15375680","15305962","15269384","15289925","15350836","15390825","15434793","15544259","15686327","15847081","16057590","16219997","16289760","16327501","16344966","16351330","16368027","16418735","16488886","16567466",
"South Africa","ZAF","Population ages 0-14, female","SP.POP.0014.FE.IN","3419223","3516593","3621244","3728185","3841975","3964978","4093754","4227236","4363517","4502112","4641529","4777702","4911863","5047250","5182628","5316898","5448914","5577315","5703036","5830018","5961240","6099754","6250944","6417085","6591818","6763808","6931539","7099697","7265715","7423405","7564185","7699182","7851773","7946286","8066010","8234564","8353949","8391107","8329659","8236796","8116507","7980840","7847027","7726466","7632930","7572112","7535943","7516139","7524249","7552239","7569822","7589045","7644474","7720376","7801653","7903495","7983150","8026228","8062442","8091257","8116841","8149650","8183859","8211036","8244140",
"South Africa","ZAF","Women who were first married by age 18 (% of women ages 20-24)","SP.M18.2024.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9","","","","","","","","","","","","","","","","","","3.6","","","","","","","","",
"South Africa","ZAF","Survival to age 65, male (% of cohort)","SP.DYN.TO65.MA.ZS","40.615955","41.044948","41.862729","42.253903","42.711444","42.918453","43.292422","43.456082","43.637907","43.844751","43.997114","44.461879","45.069063","45.606861","46.179637","46.979397","47.390153","47.870364","48.549084","49.086067","49.534021","50.095767","50.596589","51.037822","51.386648","51.448282","51.263128","51.330922","51.031446","50.809933","50.187127","49.978932","49.515555","48.818736","48.010502","46.787752","45.668252","44.534922","43.567831","42.420212","40.943968","39.383546","36.940779","34.550615","34.376476","34.271271","34.301123","34.820336","36.272186","38.075283","40.463716","42.638553","45.003052","45.951507","47.357458","48.801597","49.960426","51.204705","52.025719","53.585548","51.781442","45.575837","52.927022","54.9683","",
"South Africa","ZAF","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","52.575","53.067","53.566","53.895","54.215","54.427","54.731","54.955","55.191","55.44","55.681","56.02","56.377","56.72","57.11","57.591","58","58.48","58.991","59.472","59.961","60.445","60.936","61.393","61.837","62.195","62.421","62.694","62.902","63.017","62.942","62.983","62.839","62.618","62.069","61.603","61.079","60.538","59.912","59.19","58.368","57.161","55.58","54.245","53.963","53.914","54.22","54.948","55.982","57.413","58.886","60.602","61.737","62.388","63.184","64.053","64.749","65.422","65.726","66.071","65.15","62.01","65.454","66.139","",
